title,vote_average,vote_count,runtime,budget,popularity,imdb_rating,imdb_votes,release_year,release_month,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Outros,Romance,Science Fiction,Thriller,War,Western,20th Century Fox,Columbia Pictures,Goldwyn,Mayer,Metro,Paramount Pictures,RKO Radio Pictures,Universal Pictures,Walt Disney Productions,Warner Bros. Pictures,popularity_per_budget,vote_weighted,runtime_per_budget,vote_popularity_weighted,budget_log,vote_count_log,continent_Africa,continent_America_do_Norte,continent_Asia,continent_Europa,continent_Outros,cluster,pca_0,pca_1,pca_2
"Crouching Tiger, Hidden Dragon: Sword of Destiny",6.128,6.484635235635252,103.0,16.811242881518265,2.624,6.1,21418.0,2016,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14732267801045928,39.73784472397282,5.782864266416656,16.079872,2.879829880465673,2.0128522839700533,False,True,False,False,False,2,-0.31833915323304807,0.9892300662517323,-0.26945598960510264
Knock Knock,5.381,8.097730573664219,99.0,16.118095750958314,9.9146,4.9,111011.0,2015,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5791882545957225,43.57388821688716,5.783353559899192,53.3504626,2.840136135027038,2.208024994911142,False,True,False,False,False,4,2.0911059217202195,1.3075765895102363,2.033566947165292
The Crossing I,5.5,3.6635616461296463,129.0,17.50439003707821,1.9363,6.1,2152.0,2014,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10464003385791884,20.149589053713054,6.971318683918572,10.64965,2.918008003234778,1.5397794579522743,False,False,True,False,False,5,-1.429975514953276,0.26341400336953386,-0.021379463863811954
Huevos: Little Rooster's Egg-Cellent Adventure,6.9,5.375278407684165,99.0,15.483217567201578,1.401,5.7,1326.0,2015,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08499554133094255,37.08942101302074,6.006108916319281,9.6669,2.8023427461525863,1.8524277618844993,False,False,False,True,False,5,-1.197608466909742,0.5814387913009735,-0.23133289545895175
Death Clique,5.6,3.6888794541139363,83.0,14.508658238524095,2.871,5.4,1541.0,2014,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18512239781442388,20.65772494303804,5.351849187947469,16.0776,2.7413984640023243,1.5451936315479267,False,True,False,False,False,2,-1.5060171809885605,0.7857701162745127,0.43093556367740904
Room,8.0,9.143024664691316,118.0,16.380459992348886,4.412,8.1,469263.0,2015,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2538482872111683,73.14419731753053,6.789233429491809,35.296,2.8553465862504646,2.3167862440867824,False,True,False,False,False,3,7.137729599354216,-1.2468563145692868,-1.591526553221164
The Homesman,6.5,6.710523109452428,122.0,16.588099342704055,3.1254,6.6,37448.0,2014,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.17769970132085292,43.61840021144078,6.936508466482388,20.3151,2.8672224996255626,2.042586033451661,False,True,False,False,False,0,0.09060607594004633,0.16027229571900356,0.05262956238678704
Magic Mike XXL,6.2,7.493317248862145,115.0,16.51013780630191,2.5902,5.6,62721.0,2015,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14792573471739243,46.4585669429453,6.567623925758679,16.05924,2.8627800164153867,2.139279648258017,False,True,False,False,False,0,0.34122744694398266,0.5911408351317141,-0.4485971109355996
Mommy,8.2,7.922623574217286,138.0,15.404745967162468,2.3391,8.0,64119.0,2014,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14258678584125584,64.96551330858173,8.41219975464636,19.18062,2.797570681207066,2.188590026016424,False,False,False,True,False,5,0.7615944380375679,-1.4300557898700146,0.11029658348873067
Leviathan,7.4,6.790097235513905,141.0,15.201805169084134,1.84,7.6,58641.0,2014,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11356759205517672,50.2467195428029,8.702733956402128,13.616000000000001,2.7851226662208344,2.052853341898967,False,False,False,True,False,5,0.15283202356450454,-1.4485855540003718,0.03215197189542468
Wild Tales,7.866,8.163940954755008,122.0,15.201805169084134,3.7009,8.1,229725.0,2014,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2284251638244584,64.21755955010289,7.530025125397586,29.111279399999997,2.7851226662208344,2.21527632139666,False,False,False,True,False,3,3.3020777602022604,-1.3690798572138947,-0.21075236832572242
Wild Card,5.7,7.512071245835466,92.0,17.216707972959764,7.7589,5.6,62655.0,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.42592218152242634,42.81880610126216,5.050308768003612,44.22573,2.9023391934519456,2.14148530261072,False,True,False,False,False,0,1.1932271223834092,1.6376088212701894,1.2410064262660228
Stand by Me Doraemon,7.4,6.327936783729195,94.0,17.370858648025116,3.8918,7.3,10282.0,2014,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2118463853304087,46.826732199596044,5.116799481231928,28.79932,2.910765639997766,1.9916940006601098,False,False,True,False,False,0,0.03445223336899472,0.8480348316683903,0.35839037620391045
Jauja,6.6,4.787491742782046,110.0,11.939368979463584,0.7004,6.3,4678.0,2014,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05412937841958317,31.597445502361502,8.501187358872285,4.62264,2.560274522772692,1.755698992678211,False,False,False,True,False,5,-1.8151468574648828,-1.5484995899024097,0.32923489350942114
A Girl at My Door,6.9,5.153291594497779,119.0,12.611541086966115,1.3605,7.0,3384.0,2014,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09995194455260926,35.55771200203468,8.742580964175305,9.387450000000001,2.610918042212423,1.8169871572575529,False,False,True,False,False,5,-1.4298298001166736,-1.7247332565120703,0.5916710170905604
The Salvation,6.5,6.779921907472252,92.0,16.166885910365842,1.6087,6.7,44981.0,2014,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09370948280308791,44.069492398569636,5.35915485664455,10.45655,2.842982290397648,2.0515463005399557,False,False,False,False,True,2,-0.11378154540313706,0.49308164547723354,-0.6749956036152354
Sisters,6.0,7.2456550675945355,118.0,17.216707972959764,4.1543,6.0,72194.0,2015,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22804888820562397,43.473930405567216,6.47756994156985,24.925800000000002,2.9023391934519456,2.109686403139914,False,True,False,False,False,0,0.7637167053976266,0.643030512309537,0.003744661470968691
The Gunman,5.7,6.873163834212518,115.0,17.50439003707821,4.6205,5.8,44314.0,2015,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24969750371353303,39.17703385501135,6.214741462408029,26.33685,2.918008003234778,2.0634599936152447,False,True,False,False,False,0,0.3410781156592496,1.0559805859997242,0.28666131208653817
Jem and the Holograms,5.5,5.963579343618446,119.0,15.424948670398354,1.2108,4.2,8535.0,2015,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07371712534981302,32.79968638990145,7.245075913964113,6.659400000000001,2.7988014392758886,1.9406936156614254,False,True,False,False,False,2,-1.2696178465655772,0.45085262829204487,-0.3541460129689806
Pan,5.964,7.918264686095274,111.0,18.826145858727198,3.8182,5.7,68528.0,2015,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1925840769661886,47.224530587872216,5.598667577195258,22.7717448,2.987001564525397,2.1881013857486145,False,True,False,False,False,0,0.8816834263223565,1.364623536068076,-0.46563594799444985
Grimsby,6.0,7.761744984658913,83.0,17.370858648025116,4.4018,6.2,116001.0,2016,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23960774421794362,46.57046990795348,4.518025073853724,26.4108,2.910765639997766,2.1703950842727577,False,True,False,False,False,0,1.5724248290958154,1.478850070916165,-0.4073735770111142
Kitchen in Paris,6.644,4.477336814478207,106.0,14.648420115681892,0.5129,6.8,2983.0,2014,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032776471759344124,29.747425795393205,6.773846766407637,3.4077076,2.75036996081562,1.700619000072578,False,False,False,True,False,5,-1.5850165065171098,-0.2805274523840584,-0.363126350651636
London Has Fallen,6.214,8.484049972822984,99.0,17.909855136853043,5.4679,5.9,176083.0,2016,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28915610195996255,52.71988653112202,5.235365331120959,33.9775306,2.939683221977514,2.2496114373608274,False,True,False,False,False,0,2.73687002748257,1.2797275657980216,-0.3026901383471382
The BFG,6.283,8.144388865547622,117.0,18.757152987716434,5.5194,6.3,96802.0,2016,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27936211272097566,51.17119524223571,5.921905857222552,34.6783902,2.9835156023702574,2.213140452441683,False,True,False,False,False,0,1.7041962887083955,1.0912958525449663,0.12144315422114477
White God,6.7,5.834810737062605,121.0,14.603968372873895,1.1254,6.8,17482.0,2014,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721226788665124,39.093231938319455,7.754437660252355,7.54018,2.747525264782185,1.9220287795310242,False,False,False,True,False,5,-0.9688526778502782,-0.8289654777466596,-0.072668980890293
Elsa & Fred,6.0,4.477336814478207,97.0,16.118095750958314,2.2442,6.5,3869.0,2014,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1311010309002603,26.86402088686924,5.666518134446683,13.465200000000001,2.840136135027038,1.700619000072578,False,True,False,False,False,2,-1.1049994155857368,0.5974602204253551,-0.0729636409671054
Captain Underpants: The First Epic Movie,6.242,7.130098510125578,88.0,17.453096744006448,3.3719,6.2,34835.0,2017,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18272813754662565,44.506074900203856,4.768847268336266,21.0473998,2.9152322016057073,2.0955730403529254,False,True,False,False,False,0,0.2183581170381329,1.4610171244123258,-0.30809068606750933
The Legend of the Guanajuato Mummies,8.0,4.983606621708336,84.0,14.077875591662238,3.534,5.7,457.0,2014,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23438315155977482,39.86885297366669,5.571076607532849,28.272,2.7132284767714037,1.7890235001604364,False,False,False,True,False,4,-0.8570658917298779,0.5526718907903105,1.0050783609180796
Pacific Rim: Uprising,6.132,8.529516941105069,111.0,18.826145858727198,6.8088,5.6,133259.0,2018,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3434252954919556,52.302997882856275,5.598667577195258,41.751561599999995,2.987001564525397,2.2543940281448047,False,True,False,False,False,0,2.3869361263620315,1.574887022801815,0.33001248238127745
Hot Pursuit,5.732,7.398174092970465,87.0,17.370858648025116,3.3542,5.2,55877.0,2015,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.18258264702072483,42.40633390090671,4.735761221991253,19.2262744,2.910765639997766,2.128014312336542,False,True,False,False,False,0,0.35772253371636753,1.7047666001002932,-0.4996130518837928
Samba,6.339,6.858565034791365,118.0,16.811242881518265,3.4661,6.7,17681.0,2014,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1946018042119104,43.47644375554246,6.625028965409372,21.971607900000002,2.879829880465673,2.0616040242258244,False,False,False,True,False,5,-0.1642665708640279,0.18576835275237283,0.34727709235618764
The Canterville Ghost,6.7,3.6635616461296463,89.0,16.118095750958314,9.2801,5.9,1564.0,2023,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542122215870914,24.54586302906863,5.199176432636647,62.176669999999994,2.840136135027038,1.5397794579522743,False,True,False,False,False,4,0.008108113398208605,1.644110366228965,2.9736697461744366
Alleluia,6.0,4.634728988229636,93.0,15.116605354316516,9.73,6.2,3501.0,2014,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6037251509291324,27.808373929377815,5.770445944132508,58.38,2.7798501289416313,1.7289490519659823,False,False,False,True,False,4,0.06782842254026145,0.8481597445159047,3.3050362627683882
A Hologram for the King,5.8,7.057036981697891,97.0,17.216707972959764,2.8959,6.1,48737.0,2016,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15896944740501806,40.93081449384777,5.324782070612504,16.79622,2.9023391934519456,2.086545868792951,False,True,False,False,False,0,0.18613724188551306,1.1857542704813682,-0.5067835313624582
Neverlake,4.8,4.189654742026425,86.0,12.354496960983985,0.3638,5.3,2486.0,2014,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027241759915245398,20.11034276172684,6.4397783197116665,1.74624,2.591853179134731,1.6466671712706678,False,True,False,False,False,2,-2.1383032194747935,-0.12327205727464097,-0.23185284565492725
It Follows,6.6,8.783089671796096,101.0,14.648420115681892,8.2778,6.8,287997.0,2015,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5289863090846144,57.968391833854234,6.4543256925204835,54.63347999999999,2.75036996081562,2.280655351516908,False,True,False,False,False,3,4.762081771696359,-0.22039725405247657,1.1864306201334274
"Hail, Caesar!",5.924,8.252967195000798,106.0,16.906553056777135,2.9711,6.3,146945.0,2016,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1659224972321248,48.89057766318473,5.919620580460176,17.6007964,2.8851667384085613,2.224944277924047,False,True,False,False,False,0,1.7566708304739365,0.6387874704500575,-0.9123688055701163
Parts Per Billion,4.4,4.143134726391533,98.0,14.077875591662238,1.0519,4.3,2239.0,2014,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06976447004123576,18.229792796122744,6.49958937545499,4.628360000000001,2.7132284767714037,1.637662762520353,False,True,False,False,False,2,-1.9774923467926633,0.5997962041097831,-0.19698776964604622
When Animals Dream,5.7,4.6913478822291435,84.0,14.914123179965662,6.524,5.8,4171.0,2014,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4099503269029037,26.740682928706118,5.278330389307772,37.1868,2.767206965277634,1.7389471062414084,False,False,False,False,True,4,-0.5448584012015938,1.0010416519163414,1.8200973369370221
Skiptrace,5.7,6.569481420414296,107.0,17.281246492014,2.5939,5.6,23284.0,2016,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14188857423552176,37.44604409636149,5.852992576121219,14.78523,2.905875752542279,2.0241245605340272,False,True,False,False,False,2,-0.3504072779716434,1.157188506735042,-0.3861193513121401
Falcon Rising,6.3,5.8522024797744745,103.0,15.319588176962746,2.3216,5.8,9640.0,2014,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1422584917478031,36.86887562257919,6.311433774131513,14.62608,2.7923661149628383,1.9245701304885587,False,True,False,False,False,2,-0.7975688376707863,0.42408287050671506,-0.018859788536211702
Penguins of Madagascar,6.5,8.359134886757962,92.0,18.6983124881264,10.1837,6.6,109540.0,2014,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516983371349117,54.334376763926755,4.67045083458063,66.19405,2.9805329715736746,2.236352859589474,False,True,False,False,False,0,2.8057540417498963,1.618515045570525,1.697103741017165
Ask Me Anything,5.623,6.018593214496234,100.0,13.76421831620775,1.9209,6.0,13341.0,2014,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13010509319625066,33.84254964511233,6.773132031664878,10.8012207,2.692206572122076,1.9485628011601908,False,True,False,False,False,5,-1.027391749140677,-0.21266077327161947,0.1026417489223509
Heropanti,5.7,4.174387269895637,146.0,15.250595321348806,2.626,5.2,11086.0,2014,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16159407997503694,23.79400743840513,8.984286243852017,14.9682,2.788129543264622,1.6437209301888343,False,False,True,False,False,5,-1.377420235071558,-0.524664016762621,0.7440434000894974
22 Minutes,5.33,4.5217885770490405,90.0,15.687312888712007,8.616,5.3,861.0,2014,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5163203960673752,24.101133115671384,5.393318900425229,45.92328,2.8146487234361532,1.7087018253879918,False,False,False,True,False,4,-0.3891957636324893,1.3596255644747899,2.5142959284523405
Beyond Skyline,5.3,6.946975992135418,105.0,16.454567959008102,2.537,5.3,24314.0,2017,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1453487709325216,36.81897275831771,6.015617243955369,13.4461,2.859601388546752,2.0727914779563,False,True,False,False,False,2,-0.4256554810401204,1.0381982199429853,-0.32950833106527155
Suite Française,7.3,7.017506142941256,103.0,16.52356082573315,1.9482,7.0,29733.0,2015,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11117603433310715,51.227794843471166,5.877800809110993,14.22186,2.8635463083350072,2.0816274187764923,False,True,False,False,False,0,0.003136131454437474,0.3583246744335821,-0.49878979183934463
Big Fish & Begonia,7.4,6.1070228877422545,101.0,15.326597552231418,2.3149,7.0,7194.0,2016,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14178704366260403,45.191969369292686,6.186224636020133,17.130260000000003,2.7927955296230698,1.96108343429015,False,False,True,False,False,5,-0.5727424574360597,0.10762558546369203,0.15362049547489137
Love & Mercy,7.1,6.523562306149512,120.0,16.118095750958314,3.535,7.4,44295.0,2015,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20650661448730953,46.31729237366153,7.010125527150536,25.0985,2.840136135027038,2.0180397367202874,False,True,False,False,False,0,0.3570505056787596,-0.2697259809793374,0.36498966863699833
Trainwreck,5.802,7.869019376499023,125.0,17.370858648025116,3.7403,6.2,145568.0,2015,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2035996287196998,45.65605042244733,6.804254629297777,21.7012206,2.910765639997766,2.1825642351364345,False,True,False,False,False,0,1.7885347101166018,0.3530974200882426,-0.5468886917857232
Ben-Hur,5.75,7.436617265234227,125.0,18.420680753952364,4.0459,5.7,48465.0,2016,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.20832946338282224,42.7605492750968,6.43643760914822,23.263924999999997,2.966338516520284,2.1325814303088664,False,True,False,False,False,0,0.4764675773557314,1.0383029914256934,-0.10256068037826223
Gemma Bovery,6.126,5.786897381366708,99.0,16.08763654656639,7.3271,6.4,7130.0,2014,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4287954030408211,35.45053335825245,5.793662554222174,44.8858146,2.83835519303885,1.9149938977261756,False,False,False,True,False,4,0.049411287714881014,0.8224161085383714,2.0027168168095977
The DUFF,6.8,8.38776764397578,100.0,15.955576839107596,3.8722,6.4,104941.0,2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22837323889027894,57.0368199790353,5.897764549617245,26.330959999999997,2.8305967967687122,2.239407527360346,False,True,False,False,False,0,1.4771022399050509,0.4908398014192089,-0.11126855588428586
Pane e burlesque,5.4,4.007333185232471,86.0,14.508658238524095,0.2551,5.1,226.0,2014,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016448876239101195,21.639599200255347,5.545289520041956,1.37754,2.7413984640023243,1.6109034750189168,False,False,False,True,False,2,-2.043249847067517,0.7513434348524122,-0.5784404218799264
The Continent,6.136,4.356708826689592,100.0,15.803385043104912,6.818,6.3,1933.0,2014,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4057515781796414,26.732765360567335,5.9511818448172695,41.835248,2.821580356773703,1.6783497616208911,False,False,True,False,False,4,-0.44925993327116864,0.6149224090853995,2.037576175088868
Max,7.1,6.741700694652055,111.0,16.811242881518265,4.3587,6.6,29247.0,2015,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.24471621823330364,47.86607493202958,6.2320187725461045,30.946769999999997,2.879829880465673,2.0466213914561977,False,True,False,False,False,0,0.35211313757010665,0.5669964697403617,0.5126772815767159
French Women,5.771,5.926926025970411,116.0,15.424948670398354,0.9243,5.3,2456.0,2014,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056274148464512855,34.20429009587524,7.062426941343169,5.3341353,2.7988014392758886,1.9354161398973209,False,False,False,True,False,5,-1.361708151783617,0.26742127186005504,-0.3705853263112077
Zero Tolerance,4.7,4.1588830833596715,89.0,15.424948670398354,6.734,4.1,2220.0,2015,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4099860605431457,19.54675049179046,5.418586187754673,31.649800000000003,2.7988014392758886,1.6407200993500939,False,True,False,False,False,4,-0.91537091127941,1.6257403921881992,1.5978921329843088
Sicario,7.4,9.097171673870545,122.0,17.216707972959764,8.9473,7.7,511200.0,2015,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4911589960865078,67.31907038664204,6.697148583656964,66.21002,2.9023391934519456,2.3122553523408054,False,True,False,False,False,3,8.462223333205552,-0.6136560012327672,-0.08032692779496936
Selma,7.4,7.707512194600341,127.0,16.811242881518265,3.1793,7.5,97758.0,2014,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17849961516716964,57.035590240042524,7.130327784805003,23.52682,2.879829880465673,2.1641861237279363,False,True,False,False,False,0,1.3950776306834742,-0.3694360238032588,-0.2618544372888489
Stonewall,6.1,4.897839799950911,129.0,16.41820031748273,1.2028,5.4,4614.0,2015,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06905420640918593,29.876822779700557,7.406046414021436,7.33708,2.8575156548062495,1.7745861482661287,False,True,False,False,False,5,-1.2780962004466732,0.19478439706962014,-0.3353402533920313
Daddy's Home,6.288,8.094073148069352,96.0,17.72753358339242,6.3878,6.2,135055.0,2015,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34109136537150314,50.895531955060086,5.126142189120558,40.166486400000004,2.9299948251044747,2.2076228989232902,False,True,False,False,False,0,2.2967530083682033,1.2033833268893235,0.2648931836461669
Joy,6.547,8.329416783939319,124.0,17.909855136853043,4.6068,6.6,149836.0,2015,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24361900007482862,54.53269168445072,6.557427283424231,30.160719599999997,2.939683221977514,2.2331725031454486,False,True,False,False,False,0,2.3196889553763445,0.26127267702229634,-0.25570630684036927
The Last Witch Hunter,6.0,8.209852481301272,106.0,18.31532023940565,7.1171,5.9,113576.0,2015,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3684691691251503,49.259114887807634,5.4878717352947035,42.7026,2.9608985758102415,2.220273832907806,False,True,False,False,False,0,2.0843364042611423,1.3176664537291054,0.588348908864977
