title,vote_average,vote_count,runtime,budget,popularity,imdb_rating,imdb_votes,release_year,release_month,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,20th Century Fox,Columbia Pictures,DreamWorks Animation,Globus Productions,Goldwyn,Marvel Studios,Mayer,Metro,New Line Cinema,Orion Pictures,Outros,Paramount Pictures,RKO Radio Pictures,Rhône,The Asylum,"The Cannon Group, Golan",TriStar Pictures,Universal Pictures,Walt Disney Productions,Warner Bros. Pictures,popularity_per_budget,vote_weighted,runtime_per_budget,vote_popularity_weighted,budget_log,vote_count_log,continent_Africa,continent_America_do_Norte,continent_Asia,continent_Europa,continent_Outros,cluster,pca_0,pca_1,pca_2
Reach Me,5.3,4.718498871295094,95.0,15.424948670398354,2.6191,4.9,3445.0,2014,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1594586413971715,25.008044017863998,5.783884132996561,13.881229999999999,2.7988014392758886,1.7437063358613225,False,True,False,False,False,5,-1.5740134943987374,-1.1061237003249924,0.2951611757381757
A Girl Walks Home Alone at Night,6.8,6.787844982309579,101.0,13.815511557963774,3.2112,6.9,40308.0,2014,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.21674580640949148,46.15734587970514,6.817179386945267,21.83616,2.6956747101603242,2.052564182626385,False,True,False,False,False,24,-0.05130688094641078,0.9122105976300655,0.6242217854065576
'71,6.8,7.044032897274685,99.0,16.213405921671733,2.4954,7.2,63530.0,2014,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14496840493712423,47.89942370146786,5.751331285074658,16.96872,2.845688494284694,2.084930561568215,False,True,False,False,False,24,0.6257691904413508,0.013654764384730012,-0.7177386554520632
Code Red,4.6,3.5263605246161616,91.0,14.914123179965662,3.449,4.2,1090.0,2013,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.21672573229431555,16.22125841323434,5.71819125508342,15.865399999999998,2.767206965277634,1.5099182003836584,False,True,False,False,False,5,-2.102953089756295,-1.7636218362805376,1.1016479092010973
While We're Young,5.987,7.037027614686276,97.0,16.118095750958314,1.7446,6.3,54921.0,2015,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10191554162222353,42.13068432912674,5.666518134446683,10.4449202,2.840136135027038,2.0840593151692195,False,True,False,False,False,9,-0.05130897080383212,-0.6185519051196544,-0.9546586235976828
Junior,5.4,6.4967749901858625,89.0,15.938784877204982,7.514,5.3,1524.0,2014,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4435973450558316,35.08258494700366,5.254213961933592,40.5756,2.8296059556714837,2.0144729267566395,False,False,False,True,False,1,0.18007340231137559,-1.8456374516514522,2.2825733874454803
Moms' Night Out,5.6,5.69035945432406,98.0,15.424948670398354,1.0924,5.3,14737.0,2014,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0665085792303731,31.866012944214734,5.966533105617505,6.11744,2.7988014392758886,1.9006676027900098,False,True,False,False,False,12,-1.4000462188257492,-0.8846002708387766,-0.6371412067171918
In Order of Disappearance,6.9,6.447305862541213,115.0,15.241269112209176,1.4229,7.1,30234.0,2014,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08761014857701929,44.48641045153437,7.080727448420282,9.818010000000001,2.787555478983711,2.0078523377987656,False,False,False,True,False,6,-0.4145925092393855,0.8855614869081697,-0.7122918523752839
The Wedding Ringer,6.464,7.381501894506707,101.0,16.951004817371683,4.7968,6.6,82977.0,2015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2672162393582561,47.71402824609136,5.626425987154742,31.006515200000003,2.887646092051199,2.1260271221234963,False,True,False,False,False,15,1.4744488557047783,-0.8919578590493749,0.15072813894229925
Highway,7.2,5.1298987149230735,133.0,14.86651782989821,1.5541,7.6,31861.0,2014,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09794839779346658,36.93527074744613,8.382431572312628,11.18952,2.7642110920566676,1.8131782269605679,False,False,True,False,False,18,-0.6818610679196311,2.3622578337768103,-0.4314671665083566
Faster Than Rabbits,6.1,3.8501476017100584,99.0,14.914123179965662,0.739,6.1,1330.0,2014,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.046436739972600526,23.485900370431356,6.220889387398446,4.507899999999999,2.767206965277634,1.579009137828587,False,False,False,True,False,19,-2.2134918600341864,-0.0928008281399105,-0.308546313670002
And So It Goes,6.039,6.142037405587356,94.0,16.705882371415992,1.5759,5.9,15819.0,2014,7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08900431884400747,37.09176389234204,5.308970094128245,9.5168601,2.8738969217360877,1.9659980865692606,False,True,False,False,False,9,-0.7397736863950979,-1.0326689279519519,-0.9159055689526475
The Trials of Cate McCall,6.3,5.700443573390687,89.0,15.76142084987672,10.156,6.2,7372.0,2013,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6059152198946605,35.91279451236132,5.309812383874043,63.982800000000005,2.819079867706262,1.9021737291891518,False,True,False,False,False,1,1.1446474092534458,-1.1514937806761418,3.710062842027604
Black or White,6.8,5.857933154483459,121.0,16.012735246411598,3.558,6.6,14252.0,2014,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.20913744606414592,39.83394545048752,7.112318992063423,24.194399999999998,2.8339621957386507,1.9254061069071156,False,True,False,False,False,32,-0.08233589740940339,0.6444096709541858,0.23231984781695658
Hannah Montana & Miley Cyrus: Best of Both Worlds Concert,5.9,4.465908118654584,82.0,15.76142084987672,1.9796,2.7,12265.0,2008,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11810454601255119,26.348857900062047,4.892186690760354,11.679640000000001,2.819079867706262,1.6985302777514544,False,True,False,False,False,8,-1.7763031120950439,-2.174248030073667,0.05234175231064048
Everest,6.825,8.513385953073284,121.0,17.822843761378564,4.8735,7.1,240994.0,2015,9,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2589141184925327,58.103859129725166,6.42835915411849,33.2616375,2.9350712258973797,2.2526998545222514,False,True,False,False,False,3,4.085255143392701,0.2148580287161114,-0.9807798739640657
Rock the Kasbah,5.4,5.860786223465865,100.0,16.52356082573315,0.9971,5.5,13063.0,2015,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05690053579383078,31.648245606715676,5.706602727292226,5.38434,2.8635463083350072,1.9258220450052628,False,True,False,False,False,8,-1.1913474337839336,-1.2261572372243381,-1.0482356047931565
The Assassin,6.4,6.2422232654551655,105.0,16.52356082573315,1.9885,6.3,18558.0,2015,8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11347579523220591,39.95022889891306,5.991932863656837,12.7264,2.8635463083350072,1.9799282401219198,False,False,True,False,False,13,-0.4532552643183952,-0.21817970484407942,-0.6996794221173446
The Wedding Pact,5.1,4.174387269895637,91.0,13.527829818844937,0.5754,3.8,2453.0,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.039606741486853975,21.289375076467746,6.263839894514619,2.9345399999999997,2.676066107779104,1.6437209301888343,False,True,False,False,False,5,-2.8079811362879314,-0.8546185584904945,0.026547088443974354
San Andreas,6.2,9.070733417589766,114.0,18.5159909328476,8.4202,6.1,268015.0,2015,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4314513174848764,56.238547189056554,5.841363648520928,52.205239999999996,2.9712341773525197,2.309633536013783,False,True,False,False,False,14,5.204837808219366,-1.1123070942719449,0.3379628129984813
Fathers and Daughters,7.1,6.889591308354466,116.0,16.924571561468124,1.7348,7.0,29800.0,2015,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09678334536760945,48.91609828931671,6.471563328708033,12.317079999999999,2.8861724844688266,2.0655443348285374,False,True,False,False,False,32,0.2093891279322312,0.43717057849488616,-1.1701811829559716
Honeymoon,5.393,6.3473892096560105,88.0,13.815511557963774,7.76,5.7,28105.0,2014,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5237753667593591,34.231470007674865,5.939720653972114,41.84968,2.6956747101603242,1.9943450405522716,False,True,False,False,False,1,0.27946366640171416,-0.9012381527987201,3.085588084873009
A Second Chance,6.6,5.0369526024136295,103.0,15.363073279446223,0.9126,6.8,7258.0,2014,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05577191915080669,33.243887175929956,6.294661048140576,6.02316,2.7950271667992697,1.797899348601363,False,False,False,False,True,6,-1.366927114723337,0.475074884188165,-0.6823971763112284
The Absent One,7.0,6.466144724237619,116.0,15.573368647930426,2.399,7.1,27778.0,2014,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1447502949437845,45.26301306966333,6.999180580858275,16.793,2.8077971087804827,2.0103787647456652,False,False,False,False,True,32,-0.061604391580777684,0.8830514402713513,-0.30601727119438016
The Swan Princess: A Royal Family Tale,5.9,3.713572066704308,79.0,17.216707972959764,1.0002,3.9,1438.0,2014,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05490563945388274,21.910075193555418,4.336678181220493,5.90118,2.9023391934519456,1.5504460211620947,False,True,False,False,False,8,-1.9719003230663406,-2.648261887392816,-0.6939045845085647
The Lobster,7.039,8.772920092626467,119.0,15.201805169084134,7.0091,7.1,320172.0,2015,10,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4326122877575756,61.752584531997705,7.344860573133711,49.3370549,2.7851226662208344,2.2796153049829946,False,True,False,False,False,25,5.244705630073107,1.3103153992796848,0.612652012608867
Pitch Perfect 2,6.8,8.585785982881848,115.0,17.182806422433504,5.9973,6.4,175839.0,2015,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.32983357247870587,58.38334468359657,6.324656234480712,40.78164,2.9004764455064254,2.2602813744796406,False,True,False,False,False,3,3.3969650192420393,-0.34015455550745133,0.10329993104267948
Stung,5.3,5.298317366548036,87.0,14.731801689838349,0.8142,5.1,5376.0,2015,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05175503836448159,28.08108204270459,5.530199383087568,4.31526,2.755684248962421,1.8402825130491083,False,True,False,False,False,5,-1.9594117329145866,-1.2164942970322297,-0.4000723187158858
Brick Mansions,5.9,7.337587743538596,90.0,17.147715103853763,2.868,5.6,45043.0,2014,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15803642406701465,43.29176768687772,4.959302010471171,16.9212,2.8985446631912657,2.120773935149016,False,True,False,False,False,17,0.29304753518787086,-1.5641197679102488,-0.6775224109911726
The Wrath of Vajra,5.6,3.9512437185814275,115.0,16.447291550558965,1.2971,5.7,1832.0,2013,9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07434391729176121,22.126964824055992,6.5912809255666795,7.263759999999999,2.859184424599455,1.5996388013001024,False,False,True,False,False,28,-1.7704555753597622,-0.4817353636183853,-0.5085214821150951
Torrente 5,5.6,5.272999558563747,105.0,16.04552506565036,1.8651,5.4,4758.0,2014,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10941874731441947,29.52879752795698,6.1599745150469385,10.44456,2.835887709788358,1.836254638743768,False,False,False,True,False,19,-1.3284080196303625,-0.8101611115712003,-0.3710700930140779
The November Man,6.106,7.312553498102598,108.0,16.52356082573315,3.8364,6.3,72161.0,2014,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.21892810702983895,44.65045165941446,6.163130945475604,23.425058399999998,2.8635463083350072,2.1177668418232294,False,True,False,False,False,17,0.9550359940323524,-0.5676090650644101,-0.19513366655988806
Manglehorn,5.4,5.3471075307174685,97.0,15.201805169084134,0.917,5.5,8239.0,2015,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.056598631475324485,28.87438066587433,5.986987189865294,4.9518,2.7851226662208344,1.847999202156157,False,True,False,False,False,12,-1.6907938436485592,-0.5968744379202217,-0.6059440215113849
The Forger,5.783,5.926926025970411,95.0,16.52356082573315,7.282,5.8,13784.0,2014,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4155548106014199,34.27541320818689,5.4212725909276145,42.111806,2.8635463083350072,1.9354161398973209,False,True,False,False,False,1,0.5045571364665925,-1.3809631049194095,1.8937377426747068
Bad Ass 2: Bad Asses,6.1,5.342334251964811,91.0,15.520258832020865,1.2269,5.6,5231.0,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07426639088861768,32.58823893698534,5.508388271957134,7.48409,2.8045874357679663,1.8472468792313919,False,True,False,False,False,12,-1.410959022596323,-0.9124295545512162,-0.5205488420296229
Speak No Evil,4.228,3.8501476017100584,74.0,11.918397239722838,1.0613,3.3,724.0,2013,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0821541542890943,16.278424060030126,5.728264786010533,4.487176399999999,2.558652438006258,1.579009137828587,False,True,False,False,False,5,-3.4546512159623086,-1.237498690744848,0.9812354572941435
Escobar: Paradise Lost,6.276,6.660575149839686,120.0,16.648723960844016,5.0691,6.5,23879.0,2014,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2872218983789681,41.80176964039387,6.799358427625451,31.813671599999996,2.8706634839297305,2.036087065769243,False,True,False,False,False,2,0.6222109555781722,-0.11761549454886498,0.6267032264974083
See You in Montevideo,7.3,3.6109179126442243,141.0,15.501909696719672,4.477,8.1,8047.0,2014,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2713019330659626,26.359700762302836,8.544465615881334,32.6821,2.8034761134044026,1.5284269505599697,False,False,False,True,False,18,-0.4694196894640751,1.9490745914305194,1.2579546078149033
"As Above, So Below",6.7,8.185907481482324,93.0,15.424948670398354,5.2311,6.3,123558.0,2014,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.31848501355914005,54.845580125931576,5.662118151249265,35.04837,2.7988014392758886,2.2176705141657846,False,True,False,False,False,15,2.0588233676883587,-0.45320649447455086,0.6690170859571093
In the Blood,5.831,5.883322388488279,108.0,16.118095750958314,1.595,5.7,13502.0,2014,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09317625179837587,34.305652847275155,6.309112974435482,9.300445,2.840136135027038,1.9291014406875389,False,True,False,False,False,4,-0.9171907402773984,-0.6329995300518156,-0.6866125692089049
Free to Play,6.9,5.017279836814924,75.0,11.918397239722838,0.5577,7.6,13661.0,2014,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04317099015078479,34.61923087402298,5.80567376960527,3.84813,2.558652438006258,1.7946353028541102,False,True,False,False,False,23,-2.0479644460662723,1.1126889289292827,0.2003011915214527
Focus,6.9,8.982435503560263,105.0,17.729531586015174,5.7706,6.6,287374.0,2015,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3081016721373186,61.97880497456581,5.6061199137729965,39.81714,2.930101507388077,2.30082709898373,False,True,False,False,False,3,4.863239261972874,-0.6253984936551832,-0.6630760183375335
Swelter,5.1,4.700480365792417,96.0,15.894952224644102,2.5182,4.5,3541.0,2014,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14905043627923292,23.97244986554132,5.682170551507569,12.84282,2.8270148923814977,1.7405504459900154,False,True,False,False,False,5,-1.5619608235277886,-1.5273155608832014,0.09655215607696888
Wicked Blood,5.5,4.465908118654584,92.0,15.068273812173887,4.976,5.3,2789.0,2014,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3096785664823566,24.56249465260021,5.725568351361899,27.368,2.7768467571891517,1.6985302777514544,False,True,False,False,False,29,-1.0271280326306464,-1.112585460486696,1.5648953229090075
Heavenly Sword,6.3,4.653960350157523,85.0,15.607270193858982,6.472,5.3,2256.0,2014,6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3897088398304744,29.319950205992395,5.11824032533843,40.7736,2.809840562969964,1.7323562465403226,False,True,False,False,False,1,-0.2561973361881176,-1.6340435494969578,2.189530353579724
The Water Diviner,6.8,7.135687347028144,112.0,16.929025911619092,3.8338,7.0,79619.0,2014,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.21383202963165254,48.522673959791376,6.246853596626085,26.06984,2.8864209588472893,2.096260229668164,False,True,False,False,False,32,1.3132062562338942,0.1529588873336196,-0.35806130049569207
Danny Collins,6.8,6.2878585601617845,107.0,16.118095750958314,1.6311,7.0,34282.0,2015,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09528513122779365,42.75743820910013,6.250695261709228,11.091479999999999,2.840136135027038,1.9862097525467475,False,True,False,False,False,9,-0.23071679093304986,0.23670227324511187,-0.8890100099354442
Paul Blart: Mall Cop 2,5.2,7.3752557780097545,94.0,17.453096744006448,3.3957,4.5,42992.0,2015,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1840178939669257,38.35133004565073,5.09399594572283,17.65764,2.9152322016057073,2.125281617902655,False,True,False,False,False,27,0.16367829092727726,-2.4793820793198282,-0.4622454438859879
Little Boy,7.2,6.280395838960195,106.0,16.811242881518265,3.0044,7.3,24616.0,2015,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16867997477691457,45.2188500405134,5.951297206215199,21.63168,2.879829880465673,1.9851852342139535,False,True,False,False,False,9,0.28211403254106127,0.05949335251523255,-0.37351928858926264
The Veil,4.9,5.594711379601839,93.0,15.201805169084134,1.3417,4.7,8392.0,2016,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08281175992414705,27.414085760049012,5.740101120180127,6.57433,2.7851226662208344,1.8862680216940895,False,True,False,False,False,5,-1.7365448846817326,-1.42454668554612,-0.3029628423128661
Point Break,5.958,7.754481547470383,114.0,18.46947091764561,3.7591,5.3,67927.0,2015,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1930766385948909,46.20120105982854,5.855320901231029,22.3967178,2.9688476447799363,2.169565746105485,False,True,False,False,False,17,1.2587287223288386,-1.5213356764005652,-0.8515266637334183
Get Hard,6.0,7.9215356321335495,100.0,17.50439003707821,4.953,6.0,151495.0,2015,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.26766621272440844,47.5292137928013,5.404123010789591,29.718000000000004,2.918008003234778,2.188468087843546,False,True,False,False,False,22,2.349656718124518,-1.4021851259215572,-0.290816929852106
Ohm Shanthi Oshaana,7.2,3.9318256327243257,130.0,12.301387370778713,1.0434,7.7,6680.0,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07844294515414264,28.309144555615145,9.773416590031188,7.512480000000001,2.587868343379808,1.5957092304038698,False,False,True,False,False,18,-2.0705989716211137,3.461351993723159,0.444568102303293
The Darkness,4.8,6.415096959171596,92.0,15.201805169084134,3.536,4.5,17502.0,2016,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2182472856016874,30.79246540402366,5.678379602758835,16.9728,2.7851226662208344,2.003518051589582,False,True,False,False,False,21,-0.9105168734609838,-1.7134756560027977,0.5835166305565043
Term Life,5.9,5.746203190540153,93.0,16.61887099947687,2.8758,5.6,8882.0,2016,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1632227172833825,33.9025988241869,5.278431291242288,16.96722,2.8689705435105872,1.9089798563370792,False,True,False,False,False,4,-0.6521086904410878,-1.3644155883116207,-0.15652412199378518
Goosebumps,6.3,8.250358951477294,103.0,17.87595358575207,5.434,6.3,99189.0,2015,8,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2878794957464658,51.97726139430695,5.4566779650139825,34.2342,2.937888814958388,2.22466235633653,False,True,False,False,False,22,2.164506313263931,-1.3823705596245714,0.0001373451539499193
Tulip Fever,6.5,6.561030665896573,107.0,17.034386422832473,2.2823,6.2,23880.0,2017,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.12655268366161265,42.64669932832773,5.93311008710185,14.834950000000001,2.8922802923091946,2.023007512366952,False,True,False,False,False,9,-0.07278825848115988,-0.4490320427816364,-0.7972227877734777
Dragon Nest: Warriors' Dawn,7.594,4.941642422609304,88.0,17.50439003707821,2.7828,6.2,3503.0,2014,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15038593514425272,37.52683255729505,4.75562824949484,21.1325832,2.918008003234778,1.781985597277665,False,False,True,False,False,27,-0.42547430281796444,-1.0697075399836955,-0.19616557254652517
The Damned,5.54,5.5134287461649825,87.0,14.914123179965662,0.5498,5.2,6894.0,2014,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.034547929143350156,30.544395253754004,5.466842188925908,3.045892,2.767206965277634,1.873866006687491,False,True,False,False,False,5,-1.8311642899541738,-1.0710056587550265,-0.6188527384039263
Nymphomaniac: Vol. I,6.846,8.147867129923947,118.0,14.669926311652166,2.0856,6.9,135624.0,2013,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13309571203593643,55.78029837145934,7.530348110970703,14.2780176,2.751743353845843,2.213520751560513,False,True,False,False,False,10,1.403149983378193,1.572558756732757,-0.921181278102461
A Monster Calls,7.3,8.134760782418645,108.0,17.57671069691365,3.948,7.4,96770.0,2016,10,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.21252416880540234,59.38375371165611,5.813731061545961,28.8204,2.921908683101464,2.212087002559735,False,True,False,False,False,15,2.175002037381108,-0.2696539216261711,-0.6614433002268991
Carol,7.497,8.236420527265391,118.0,16.283610174181653,4.6672,7.3,149151.0,2015,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2700361760630246,61.748444692908635,6.827277334469683,34.989998400000005,2.849758663671717,2.2231544217750665,False,True,False,False,False,10,2.8264556654931123,1.0340651116557145,-0.17761067360592075
